Unnamed: 0,code_client,reference_lettrage,n_echance,date_echeance,montant_credit,total_echeance,capital_rembourse,capital_restant,date_operation,montant,nbre_ech,taux_interet,date_mise_place,objet_credit_groupe,nb_cpt,type,segment,profil_activite,secteur_risque,forme_juridique,date_creation,reseau,age_credit_jours,cat_age_entreprise,Retard,echa_impaye_avant,cum_taux_paiement,statut
100,10769,CBM01990,79,2024-02-04,201257862,2188961.36,1498131.01,76229354.67,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,214,20+ ans,retard,7,28.88437237423683,impaye
101,10769,CBM01990,80,2024-03-04,201257862,2188961.36,1511446.18,74717908.5,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,243,20+ ans,retard,8,28.88437237423683,impaye
102,10769,CBM01990,81,2024-04-04,201257862,2188961.36,1524879.68,73193028.81,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,274,20+ ans,retard,9,28.88437237423683,impaye
103,10769,CBM01990,82,2024-05-04,201257862,2188961.36,1538432.59,71654596.22,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,304,20+ ans,retard,10,28.88437237423683,impaye
104,10769,CBM01990,83,2024-06-04,201257862,2188961.36,1552105.95,70102490.27,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,335,20+ ans,retard,11,28.88437237423683,impaye
105,10769,CBM01990,84,2024-07-04,201257862,2188961.36,1565900.84,68536589.44,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,365,20+ ans,retard,12,28.88437237423683,impaye
106,10769,CBM01990,85,2024-08-04,201257862,2188961.36,1579818.33,66956771.1,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,396,20+ ans,retard,13,28.88437237423683,impaye
107,10769,CBM01990,86,2024-09-04,201257862,2188961.36,1593859.52,65362911.58,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,427,20+ ans,retard,14,28.88437237423683,impaye
108,10769,CBM01990,87,2024-10-04,201257862,2188961.36,1608025.51,63754886.07,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,457,20+ ans,retard,15,28.88437237423683,impaye
109,10769,CBM01990,88,2024-11-04,201257862,2188961.36,1622317.4,62132568.67,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,488,20+ ans,retard,16,28.88437237423683,impaye
110,10769,CBM01990,89,2024-12-04,201257862,2188961.36,1636736.32,60495832.36,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,518,20+ ans,retard,17,28.88437237423683,impaye
111,10769,CBM01990,90,2025-01-04,201257862,2188961.36,1651283.39,58844548.97,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,549,20+ ans,retard,18,28.88437237423683,impaye
112,10769,CBM01990,91,2025-02-04,201257862,2188961.36,1665959.75,57178589.22,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,580,20+ ans,retard,19,28.88437237423683,impaye
113,10769,CBM01990,92,2025-03-04,201257862,2188961.36,1680766.55,55497822.67,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,608,20+ ans,retard,20,28.88437237423683,impaye
114,10769,CBM01990,93,2025-04-04,201257862,2188961.36,1695704.95,53802117.72,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,639,20+ ans,retard,21,28.88437237423683,impaye
115,10769,CBM01990,94,2025-05-04,201257862,2188961.36,1710776.13,52091341.59,2099-01-01,0,108,7.5,2023-07-05,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,669,20+ ans,retard,22,28.88437237423683,impaye
116,10769,CBM02360,216,2024-03-04,751362717,5302293.68,-266436.92,626821748.0,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,19,20+ ans,retard,1,0.0,impaye
117,10769,CBM02360,217,2024-04-04,751362717,5302293.68,-268804.97,627090552.97,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,50,20+ ans,retard,2,0.0,impaye
118,10769,CBM02360,218,2024-05-04,751362717,5302293.68,-271194.07,627361747.05,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,80,20+ ans,retard,3,0.0,impaye
119,10769,CBM02360,219,2024-06-04,751362717,5302293.68,-273604.4,627635351.45,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,111,20+ ans,retard,4,0.0,impaye
120,10769,CBM02360,220,2024-07-04,751362717,5302293.68,-276036.16,627911387.61,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,141,20+ ans,retard,5,0.0,impaye
121,10769,CBM02360,221,2024-08-04,751362717,5302293.68,-278489.53,628189877.14,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,172,20+ ans,retard,6,0.0,impaye
122,10769,CBM02360,222,2024-09-04,751362717,5302293.68,-280964.7,628470841.84,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,203,20+ ans,retard,7,0.0,impaye
123,10769,CBM02360,223,2024-10-04,751362717,5302293.68,-283461.87,628754303.71,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,233,20+ ans,retard,8,0.0,impaye
124,10769,CBM02360,224,2024-11-04,751362717,5302293.68,-285981.24,629040284.95,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,264,20+ ans,retard,9,0.0,impaye
125,10769,CBM02360,225,2024-12-04,751362717,5302293.68,-288523.0,629328807.95,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,294,20+ ans,retard,10,0.0,impaye
126,10769,CBM02360,226,2025-01-04,751362717,5302293.68,-291087.35,629619895.3,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,325,20+ ans,retard,11,0.0,impaye
127,10769,CBM02360,227,2025-02-04,751362717,5302293.68,-293674.49,629913569.79,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,356,20+ ans,retard,12,0.0,impaye
128,10769,CBM02360,228,2025-03-04,751362717,5302293.68,-296284.63,630209854.42,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,384,20+ ans,retard,13,0.0,impaye
129,10769,CBM02360,229,2025-04-04,751362717,5302293.68,-298917.96,630508772.38,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,415,20+ ans,retard,14,0.0,impaye
130,10769,CBM02360,230,2025-05-04,751362717,5302293.68,-301574.7,630810347.08,2099-01-01,0,252,7.5,2024-02-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,445,20+ ans,retard,15,0.0,impaye
131,10769,CBM02419,144,2024-04-24,1121593300,9094913.79,3934919.93,576632141.46,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,8,20+ ans,retard,1,0.0,impaye
132,10769,CBM02419,145,2024-05-24,1121593300,9094913.79,3969892.91,572662248.55,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,38,20+ ans,retard,2,0.0,impaye
133,10769,CBM02419,146,2024-06-24,1121593300,9094913.79,4005176.73,568657071.81,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,69,20+ ans,retard,3,0.0,impaye
134,10769,CBM02419,147,2024-07-24,1121593300,9094913.79,4040774.15,564616297.67,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,99,20+ ans,retard,4,0.0,impaye
135,10769,CBM02419,148,2024-08-24,1121593300,9094913.79,4076687.95,560539609.72,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,130,20+ ans,retard,5,0.0,impaye
136,10769,CBM02419,149,2024-09-24,1121593300,9094913.79,4112920.95,556426688.77,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,161,20+ ans,retard,6,0.0,impaye
137,10769,CBM02419,150,2024-10-24,1121593300,9094913.79,4149475.98,552277212.79,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,191,20+ ans,retard,7,0.0,impaye
138,10769,CBM02419,151,2024-11-24,1121593300,9094913.79,4186355.9,548090856.89,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,222,20+ ans,retard,8,0.0,impaye
139,10769,CBM02419,152,2024-12-24,1121593300,9094913.79,4223563.61,543867293.28,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,252,20+ ans,retard,9,0.0,impaye
140,10769,CBM02419,153,2025-01-24,1121593300,9094913.79,4261102.02,539606191.26,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,283,20+ ans,retard,10,0.0,impaye
141,10769,CBM02419,154,2025-02-24,1121593300,9094913.79,4298974.06,535307217.2,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,314,20+ ans,retard,11,0.0,impaye
142,10769,CBM02419,155,2025-03-24,1121593300,9094913.79,4337182.71,530970034.49,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,342,20+ ans,retard,12,0.0,impaye
143,10769,CBM02419,156,2025-04-24,1121593300,9094913.79,4375730.94,526594303.55,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,373,20+ ans,retard,13,0.0,impaye
144,10769,CBM02419,157,2025-05-24,1121593300,9094913.79,4414621.79,522179681.76,2099-01-01,0,180,7.5,2024-04-16,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,403,20+ ans,retard,14,0.0,impaye
145,10769,CBM02503,2,2024-08-24,142138369,3703053.43,2692409.65,111018285.55,2024-06-25,8475054,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,64,20+ ans,pas_retard,0,2.288666410087418,paye
146,10769,CBM02503,3,2024-09-24,142138369,3703053.43,2716339.38,108301946.17,2024-07-25,5140984,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,95,20+ ans,pas_retard,0,3.676975840988608,paye
147,10769,CBM02503,4,2024-10-24,142138369,3703053.43,2740481.8,105561464.36,2024-08-26,5140985,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,125,20+ ans,pas_retard,0,5.065285541937211,paye
148,10769,CBM02503,5,2024-11-24,142138369,3703053.43,2764838.8,102796625.56,2024-09-25,5140985,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,156,20+ ans,pas_retard,0,6.453595242885815,paye
149,10769,CBM02503,6,2024-12-24,142138369,3703053.43,2789412.28,100007213.29,2024-10-25,5140985,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,186,20+ ans,pas_retard,0,7.841904943834418,paye
150,10769,CBM02503,7,2025-01-24,142138369,3703053.43,2814204.16,97193009.13,2024-11-25,5140985,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,217,20+ ans,pas_retard,0,9.230214644783022,paye
151,10769,CBM02503,8,2025-02-24,142138369,3703053.43,2839216.39,94353792.74,2024-12-26,5140984,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,248,20+ ans,pas_retard,0,10.61852407568421,paye
152,10769,CBM02503,9,2025-03-24,142138369,3703053.43,2864450.92,91489341.82,2025-01-27,5140984,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,276,20+ ans,pas_retard,0,12.0068335065854,paye
153,10769,CBM02503,10,2025-04-24,142138369,3703053.43,2889909.74,88599432.08,2025-02-25,5140984,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,307,20+ ans,pas_retard,0,13.39514293748659,paye
154,10769,CBM02503,11,2025-05-24,142138369,3703053.43,2915594.83,85683837.25,2025-03-25,5140985,36,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,337,20+ ans,pas_retard,0,14.78345263843519,paye
155,10769,CBM02503,324,2024-06-24,1421383690,9108468.43,-17239656.58,2981749676.96,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,3,20+ ans,retard,1,14.78345263843519,impaye
156,10769,CBM02503,325,2024-07-24,1421383690,9108468.43,-17392880.09,2999142557.05,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,33,20+ ans,retard,2,14.78345263843519,impaye
157,10769,CBM02503,326,2024-08-24,1421383690,9108468.43,-17547465.43,3016690022.48,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,64,20+ ans,retard,3,14.78345263843519,impaye
158,10769,CBM02503,327,2024-09-24,1421383690,9108468.43,-17703424.7,3034393447.17,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,95,20+ ans,retard,4,14.78345263843519,impaye
159,10769,CBM02503,328,2024-10-24,1421383690,9108468.43,-17860770.11,3052254217.28,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,125,20+ ans,retard,5,14.78345263843519,impaye
160,10769,CBM02503,329,2024-11-24,1421383690,9108468.43,-18019513.98,3070273731.26,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,156,20+ ans,retard,6,14.78345263843519,impaye
161,10769,CBM02503,330,2024-12-24,1421383690,9108468.43,-18179668.75,3088453400.01,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,186,20+ ans,retard,7,14.78345263843519,impaye
162,10769,CBM02503,331,2025-01-24,1421383690,9108468.43,-18341246.94,3106794646.95,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,217,20+ ans,retard,8,14.78345263843519,impaye
163,10769,CBM02503,332,2025-02-24,1421383690,9108468.43,-18504261.22,3125298908.18,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,248,20+ ans,retard,9,14.78345263843519,impaye
164,10769,CBM02503,333,2025-03-24,1421383690,9108468.43,-18668724.35,3143967632.53,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,276,20+ ans,retard,10,14.78345263843519,impaye
165,10769,CBM02503,334,2025-04-24,1421383690,9108468.43,-18834649.2,3162802281.73,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,307,20+ ans,retard,11,14.78345263843519,impaye
166,10769,CBM02503,335,2025-05-24,1421383690,9108468.43,-19002048.77,3181804330.5,2099-01-01,0,360,7.5,2024-06-21,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,337,20+ ans,retard,12,14.78345263843519,impaye
167,10769,CBM02647,144,2025-01-24,366876300,2974971.7,1287123.3,188617983.47,2099-01-01,0,180,7.5,2025-01-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,10,20+ ans,retard,1,0.0,impaye
168,10769,CBM02647,145,2025-02-24,366876300,2974971.7,1298563.06,187319420.41,2099-01-01,0,180,7.5,2025-01-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,41,20+ ans,retard,2,0.0,impaye
169,10769,CBM02647,146,2025-03-24,366876300,2974971.7,1310104.49,186009315.92,2099-01-01,0,180,7.5,2025-01-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,69,20+ ans,retard,3,0.0,impaye
170,10769,CBM02647,147,2025-04-24,366876300,2974971.7,1321748.51,184687567.42,2099-01-01,0,180,7.5,2025-01-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,100,20+ ans,retard,4,0.0,impaye
171,10769,CBM02647,148,2025-05-24,366876300,2974971.7,1333496.01,183354071.41,2099-01-01,0,180,7.5,2025-01-14,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,130,20+ ans,retard,5,0.0,impaye
172,10769,CBM02693,2,2025-05-24,75471698,1966223.0,1429598.0,58947760.4,2025-03-25,4499985,36,7.5,2025-03-15,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,70,20+ ans,pas_retard,0,2.288644268732489,paye
173,10769,CBM02693,72,2025-03-24,226415094,2462581.53,1584171.03,97248543.72,2099-01-01,0,108,7.5,2025-03-15,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,9,20+ ans,retard,1,2.288644268732489,impaye
174,10769,CBM02693,73,2025-04-24,226415094,2462581.53,1598250.91,95650292.81,2099-01-01,0,108,7.5,2025-03-15,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,40,20+ ans,retard,2,2.288644268732489,impaye
175,10769,CBM02693,74,2025-05-24,226415094,2462581.53,1612455.92,94037836.89,2099-01-01,0,108,7.5,2025-03-15,VOITURE,7,Société,GE,Organisme de l'Etat,Secteur Public,SA,1999-08-10,Douala Centre,70,20+ ans,retard,3,2.288644268732489,impaye
176,12390,CBM02532,2,2024-10-24,27714885,652643.5,271659.62,21900248.38,2024-08-26,6426407,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,65,20+ ans,pas_retard,0,9.84673408989747,paye
177,12390,CBM02532,3,2024-11-24,27714885,652643.5,276327.6,21623920.78,2024-09-25,747609,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,96,20+ ans,pas_retard,0,10.99224308523719,paye
178,12390,CBM02532,4,2024-12-24,27714885,652643.5,281075.79,21342844.99,2024-10-25,747609,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,126,20+ ans,pas_retard,0,12.13775208057691,paye
179,12390,CBM02532,5,2025-01-24,27714885,652643.5,285905.56,21056939.43,2024-11-25,747609,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,157,20+ ans,pas_retard,0,13.28326107591664,paye
180,12390,CBM02532,6,2025-02-24,27714885,652643.5,290818.33,20766121.1,2024-12-26,747610,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,188,20+ ans,pas_retard,0,14.42877160348644,paye
181,12390,CBM02532,7,2025-03-24,27714885,652643.5,295815.51,20470305.58,2025-01-27,747609,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,216,20+ ans,pas_retard,0,15.57428059882616,paye
182,12390,CBM02532,8,2025-04-24,27714885,652643.5,300898.56,20169407.02,2025-02-25,747609,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,247,20+ ans,pas_retard,0,16.71978959416588,paye
183,12390,CBM02532,9,2025-05-24,27714885,652643.5,306068.96,19863338.06,2025-03-25,747609,48,14.5,2024-08-20,VOITURE,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,277,20+ ans,pas_retard,0,17.8652985895056,paye
184,12390,CBM02551,48,2024-09-24,95597484,1482949.26,369633.19,64421406.02,2099-01-01,0,96,14.5,2024-09-20,CAMION,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,4,20+ ans,retard,1,0.0,impaye
185,12390,CBM02551,49,2024-10-24,95597484,1482949.26,375984.67,64045421.35,2099-01-01,0,96,14.5,2024-09-20,CAMION,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,34,20+ ans,retard,2,0.0,impaye
186,12390,CBM02551,50,2024-11-24,95597484,1482949.26,382445.28,63662976.07,2099-01-01,0,96,14.5,2024-09-20,CAMION,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,65,20+ ans,retard,3,0.0,impaye
187,12390,CBM02551,51,2024-12-24,95597484,1482949.26,389016.9,63273959.17,2099-01-01,0,96,14.5,2024-09-20,CAMION,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,95,20+ ans,retard,4,0.0,impaye
188,12390,CBM02551,52,2025-01-24,95597484,1482949.26,395701.45,62878257.71,2099-01-01,0,96,14.5,2024-09-20,CAMION,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,126,20+ ans,retard,5,0.0,impaye
189,12390,CBM02551,53,2025-02-24,95597484,1482949.26,402500.86,62475756.85,2099-01-01,0,96,14.5,2024-09-20,CAMION,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,157,20+ ans,retard,6,0.0,impaye
190,12390,CBM02551,54,2025-03-24,95597484,1482949.26,409417.11,62066339.75,2099-01-01,0,96,14.5,2024-09-20,CAMION,1,Société,ME,Autres,Commerce,SARL,2000-03-07,Yaounde Centre,185,20+ ans,retard,7,0.0,impaye
